Tópico 1,Tópico 2,Tópico 3,Tópico 4,Tópico 5
0.0,0.0,0.0,0.0,0.9992953538894653
0.9990546107292175,0.0,0.0,0.0,0.0
0.0,0.0,0.9955664873123169,0.0,0.0
0.0,0.0,0.99452805519104,0.0,0.0
0.0,0.0,0.0,0.0,0.9992709755897522
0.0,0.0,0.9994580745697021,0.0,0.0
0.0,0.9993088841438293,0.0,0.0,0.0
0.9992038607597351,0.0,0.0,0.0,0.0
0.9993463158607483,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9993308782577515
0.0,0.0,0.0,0.9988080859184265,0.0
0.0,0.0,0.0,0.0,0.9990480542182922
0.0,0.999027669429779,0.0,0.0,0.0
0.0,0.9993424415588379,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9991995096206665
0.0,0.0,0.9990346431732178,0.0,0.0
0.0,0.0,0.0,0.0,0.999096691608429
0.0,0.0,0.9989709854125977,0.0,0.0
0.0,0.999083399772644,0.0,0.0,0.0
0.9992987513542175,0.0,0.0,0.0,0.0
0.0,0.15561223030090332,0.8440004587173462,0.0,0.0
0.0,0.0,0.9992319345474243,0.0,0.0
0.0,0.0,0.0,0.0,0.9992502331733704
0.999294102191925,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9988803267478943,0.0
0.0,0.5009890198707581,0.0,0.0,0.49857762455940247
0.0,0.999056339263916,0.0,0.0,0.0
0.0,0.9992722868919373,0.0,0.0,0.0
0.0,0.9991487264633179,0.0,0.0,0.0
0.0,0.998599648475647,0.0,0.0,0.0
0.9987403154373169,0.0,0.0,0.0,0.0
0.0,0.0,0.9988713264465332,0.0,0.0
0.0,0.9990654587745667,0.0,0.0,0.0
0.0,0.0,0.9990032911300659,0.0,0.0
0.0,0.0,0.999014139175415,0.0,0.0
0.0,0.0,0.9992128014564514,0.0,0.0
0.0,0.0,0.0,0.0,0.998610258102417
0.0,0.0,0.0,0.0,0.998785674571991
0.0,0.9991331696510315,0.0,0.0,0.0
0.998755156993866,0.0,0.0,0.0,0.0
0.9992542862892151,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9994035959243774,0.0
0.0,0.0,0.9993492960929871,0.0,0.0
0.0,0.0,0.9993492960929871,0.0,0.0
0.0,0.0,0.0,0.9992078542709351,0.0
0.0,0.0,0.9991636276245117,0.0,0.0
0.9992271661758423,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9985221028327942,0.0
0.0,0.0,0.9989232420921326,0.0,0.0
0.0,0.0,0.0,0.9990836381912231,0.0
0.0,0.9991328120231628,0.0,0.0,0.0
0.0,0.0,0.0,0.9988915324211121,0.0
0.9992940425872803,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9991804361343384
0.0,0.0,0.0,0.9989827275276184,0.0
0.7312910556793213,0.0,0.26793792843818665,0.0,0.0
0.0,0.9990828633308411,0.0,0.0,0.0
0.9989919662475586,0.0,0.0,0.0,0.0
0.0,0.0,0.9992951154708862,0.0,0.0
0.0,0.0,0.0,0.0,0.9991471171379089
0.9987834692001343,0.0,0.0,0.0,0.0
0.0,0.9987933039665222,0.0,0.0,0.0
0.0,0.0,0.0,0.6627095937728882,0.3360232710838318
0.0,0.9985117316246033,0.0,0.0,0.0
0.9977977871894836,0.0,0.0,0.0,0.0
0.0,0.0,0.9994733929634094,0.0,0.0
0.0,0.0,0.34533944725990295,0.6541239023208618,0.0
0.9985100030899048,0.0,0.0,0.0,0.0
0.0,0.0,0.9994485378265381,0.0,0.0
0.0,0.0,0.0,0.0,0.998863935470581
0.9992098808288574,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9983750581741333
0.0,0.0,0.9991636276245117,0.0,0.0
0.0,0.0,0.0,0.0,0.9991190433502197
0.0,0.0,0.0,0.0,0.9991475343704224
0.0,0.0,0.9991780519485474,0.0,0.0
0.0,0.0,0.0,0.0,0.9987994432449341
0.0,0.0,0.9990347027778625,0.0,0.0
0.7812624573707581,0.0,0.0,0.0,0.21604715287685394
0.0,0.0,0.0,0.20884732902050018,0.7876186370849609
0.0,0.0,0.0,0.0,0.9968084692955017
0.0,0.0,0.0,0.993520200252533,0.0
0.0,0.0,0.0,0.0,0.995792031288147
0.9984888434410095,0.0,0.0,0.0,0.0
0.9990196824073792,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9991191625595093
0.0,0.0,0.9990240931510925,0.0,0.0
0.9988974928855896,0.0,0.0,0.0,0.0
0.9992542862892151,0.0,0.0,0.0,0.0
0.9983217120170593,0.0,0.0,0.0,0.0
0.0,0.6898834705352783,0.0,0.0,0.30878663063049316
0.0,0.0,0.9990725517272949,0.0,0.0
0.0,0.0,0.0,0.9984172582626343,0.0
0.0,0.9991090297698975,0.0,0.0,0.0
0.5698878169059753,0.0,0.42942291498184204,0.0,0.0
0.0,0.0,0.0,0.0,0.9990968704223633
0.0,0.0,0.0,0.0,0.9988512396812439
0.0,0.0,0.9984128475189209,0.0,0.0
0.9982938170433044,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9983999133110046
0.0,0.0,0.0,0.0,0.9990478754043579
0.0,0.0,0.9990441203117371,0.0,0.0
0.0,0.9989287257194519,0.0,0.0,0.0
0.0,0.0,0.0,0.9982687830924988,0.0
0.0,0.0,0.0,0.0,0.9990029335021973
0.0,0.0,0.9994175434112549,0.0,0.0
0.0,0.0,0.0,0.0,0.9990214705467224
0.0,0.9299485683441162,0.06959500908851624,0.0,0.0
0.0,0.0,0.9989818334579468,0.0,0.0
0.0,0.0,0.9986813068389893,0.0,0.0
0.0,0.9986390471458435,0.0,0.0,0.0
0.0,0.9992250204086304,0.0,0.0,0.0
0.24865834414958954,0.0,0.0,0.7504696846008301,0.0
0.0,0.3192693591117859,0.0,0.0,0.6802359223365784
0.0,0.9993556141853333,0.0,0.0,0.0
0.1898934245109558,0.0,0.0,0.0,0.8091868758201599
0.0,0.0,0.9990901947021484,0.0,0.0
0.0,0.0,0.9987512826919556,0.0,0.0
0.0,0.9992246031761169,0.0,0.0,0.0
0.0,0.0,0.29438549280166626,0.0,0.7048988938331604
0.0,0.0,0.0,0.0,0.99921715259552
0.9985893368721008,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9989327788352966
0.0,0.0,0.9990037083625793,0.0,0.0
0.9989522099494934,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999355137348175,0.0
0.0,0.0,0.9994179606437683,0.0,0.0
0.0,0.9993332028388977,0.0,0.0,0.0
0.0,0.9994219541549683,0.0,0.0,0.0
0.999125063419342,0.0,0.0,0.0,0.0
0.0,0.9993285536766052,0.0,0.0,0.0
0.9990715384483337,0.0,0.0,0.0,0.0
0.9990792870521545,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9984395503997803,0.0
0.9992940425872803,0.0,0.0,0.0,0.0
0.0,0.9991919994354248,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9988638758659363
0.0,0.0,0.9993111491203308,0.0,0.0
0.9992382526397705,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9989840984344482
0.0,0.0,0.0,0.0,0.9991806149482727
0.0,0.0,0.9991245269775391,0.0,0.0
0.0,0.0,0.0,0.0,0.9991118907928467
0.0,0.0,0.9991163611412048,0.0,0.0
0.0,0.9990174174308777,0.0,0.0,0.0
0.0,0.0,0.9991324543952942,0.0,0.0
0.0,0.0,0.22360409796237946,0.7753871083259583,0.0
0.0,0.9987452030181885,0.0,0.0,0.0
0.9989087581634521,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9991269111633301,0.0
0.0,0.0,0.0,0.0,0.9988634586334229
0.0,0.0,0.0,0.0,0.9991610050201416
0.0,0.0,0.0,0.9990441799163818,0.0
0.0,0.0,0.0,0.0,0.9985531568527222
0.0,0.0,0.9985596537590027,0.0,0.0
0.0,0.0,0.9993106722831726,0.0,0.0
0.0,0.0,0.9988442063331604,0.0,0.0
0.0,0.0,0.0,0.9981228113174438,0.0
0.0,0.9976212978363037,0.0,0.0,0.0
0.0,0.0,0.998200535774231,0.0,0.0
0.0,0.0,0.0,0.0,0.9992109537124634
0.0,0.0,0.9987985491752625,0.0,0.0
0.0,0.0,0.9984903931617737,0.0,0.0
0.9983974099159241,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9983943700790405,0.0
0.0,0.0,0.0,0.0,0.9980800747871399
0.0,0.0,0.0,0.9989340305328369,0.0
0.9983472228050232,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9980447888374329
0.0,0.0,0.9986423850059509,0.0,0.0
0.0,0.0,0.0,0.9991199374198914,0.0
0.0,0.0,0.0,0.0,0.9980440735816956
0.9985504746437073,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9992750883102417,0.0
0.999117374420166,0.0,0.0,0.0,0.0
0.0,0.9988512992858887,0.0,0.0,0.0
0.0,0.0,0.0,0.9986148476600647,0.0
0.0,0.0,0.9983864426612854,0.0,0.0
0.0,0.0,0.0,0.9984173774719238,0.0
0.0,0.0,0.0,0.9988689422607422,0.0
0.0,0.9985774159431458,0.0,0.0,0.0
0.0,0.0,0.0,0.9984613060951233,0.0
0.0,0.0,0.0,0.0,0.9980087280273438
0.0,0.0,0.998959481716156,0.0,0.0
0.0,0.0,0.0,0.9985794425010681,0.0
0.0,0.0,0.0,0.0,0.998973548412323
0.9984885454177856,0.0,0.0,0.0,0.0
0.0,0.0,0.9982003569602966,0.0,0.0
0.0,0.0,0.9990034699440002,0.0,0.0
0.0,0.0,0.0,0.9979496598243713,0.0
0.0,0.0,0.9973305463790894,0.0,0.0
0.9989522099494934,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9986094236373901
0.0,0.0,0.0,0.16489501297473907,0.8342434167861938
0.0,0.0,0.9993056058883667,0.0,0.0
0.34284618496894836,0.6563973426818848,0.0,0.0,0.0
0.0,0.0,0.0,0.9991534948348999,0.0
0.0,0.0,0.0,0.9988802075386047,0.0
0.0,0.9989745020866394,0.0,0.0,0.0
0.0,0.9990174770355225,0.0,0.0,0.0
0.9991028308868408,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9989839196205139
0.0,0.0,0.9992316365242004,0.0,0.0
0.0,0.0,0.0,0.0,0.9983744025230408
0.0,0.9990652203559875,0.0,0.0,0.0
0.1534384787082672,0.8456882834434509,0.0,0.0,0.0
0.0,0.9991486668586731,0.0,0.0,0.0
0.0,0.0,0.9992951154708862,0.0,0.0
0.0,0.0,0.0,0.0,0.9991474151611328
0.9990198016166687,0.0,0.0,0.0,0.0
0.0,0.0,0.9990437626838684,0.0,0.0
0.0,0.9991486072540283,0.0,0.0,0.0
0.9988366365432739,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9985421299934387,0.0
0.0,0.9987294673919678,0.0,0.0,0.0
0.0,0.0,0.9986434578895569,0.0,0.0
0.0,0.0,0.998923122882843,0.0,0.0
0.0,0.9992936253547668,0.0,0.0,0.0
0.0,0.0,0.9989591836929321,0.0,0.0
0.0,0.9994149208068848,0.0,0.0,0.0
0.0,0.0,0.0,0.9990682601928711,0.0
0.9985893964767456,0.0,0.0,0.0,0.0
0.9986259341239929,0.0,0.0,0.0,0.0
0.0,0.9983854293823242,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9979302287101746
0.0,0.0,0.0,0.9982419610023499,0.0
0.9989089965820312,0.0,0.0,0.0,0.0
0.0,0.9985111355781555,0.0,0.0,0.0
0.0,0.9986391067504883,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.998115062713623
0.9988240599632263,0.0,0.0,0.0,0.0
0.9987970590591431,0.0,0.0,0.0,0.0
0.0,0.9986575841903687,0.0,0.0,0.0
0.0,0.0,0.9986018538475037,0.0,0.0
0.0,0.0,0.0,0.9970105290412903,0.0
0.9986600875854492,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9982693195343018,0.0
0.0,0.998658299446106,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9987713098526001
0.0,0.9986945390701294,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9988127946853638
0.9986072778701782,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9983499646186829
0.0,0.9986581802368164,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.998851478099823
0.0,0.3063981831073761,0.0,0.0,0.6928064823150635
0.0,0.0,0.0,0.0,0.9984467029571533
0.0,0.0,0.0,0.9990522265434265,0.0
0.0,0.0,0.0,0.0,0.9987269043922424
0.0,0.0,0.0,0.0,0.9993512630462646
0.0,0.0,0.0,0.0,0.9987856149673462
0.0,0.0,0.9989708065986633,0.0,0.0
0.0,0.9986193180084229,0.0,0.0,0.0
0.0,0.0,0.0,0.9987403154373169,0.0
0.0,0.0,0.9983862638473511,0.0,0.0
0.0,0.0,0.9981655478477478,0.0,0.0
0.0,0.0,0.0,0.9981839656829834,0.0
0.0,0.9987296462059021,0.0,0.0,0.0
0.0,0.0,0.9986436367034912,0.0,0.0
0.0,0.9981334805488586,0.0,0.0,0.0
0.0,0.999272346496582,0.0,0.0,0.0
0.0,0.0,0.999148428440094,0.0,0.0
0.0,0.0,0.0,0.0,0.9987275004386902
0.0,0.0,0.9992502331733704,0.0,0.0
0.0,0.0,0.0,0.0,0.9981477856636047
0.0,0.0,0.0,0.0,0.9987853169441223
0.0,0.9990373253822327,0.0,0.0,0.0
0.0,0.7656588554382324,0.2338482141494751,0.0,0.0
0.9984443783760071,0.0,0.0,0.0,0.0
0.0,0.0,0.9990544319152832,0.0,0.0
0.0,0.0,0.9990444183349609,0.0,0.0
0.9989726543426514,0.0,0.0,0.0,0.0
0.0,0.9992120265960693,0.0,0.0,0.0
0.0,0.0,0.9986433386802673,0.0,0.0
0.0,0.0,0.9990033507347107,0.0,0.0
0.0,0.0,0.0,0.9986645579338074,0.0
0.0,0.0,0.0,0.0,0.9985118508338928
0.9986433386802673,0.0,0.0,0.0,0.0
0.0,0.9990559816360474,0.0,0.0,0.0
0.9985699653625488,0.0,0.0,0.0,0.0
0.0,0.9991087913513184,0.0,0.0,0.0
0.0,0.0,0.9986989498138428,0.0,0.0
0.0,0.99919193983078,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.998533308506012
0.9988108277320862,0.0,0.0,0.0,0.0
0.9985507726669312,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9987114071846008,0.0
0.0,0.0,0.0,0.9975934028625488,0.0
0.0,0.9987455606460571,0.0,0.0,0.0
0.0,0.0,0.9993202686309814,0.0,0.0
0.9988366961479187,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.99910569190979,0.0
0.9990793466567993,0.0,0.0,0.0,0.0
0.0,0.9990741610527039,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9983233213424683
0.0,0.9991410374641418,0.0,0.0,0.0
0.9983975887298584,0.0,0.0,0.0,0.0
0.9978427886962891,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9990759491920471,0.0
0.9987838864326477,0.0,0.0,0.0,0.0
0.0,0.9991984963417053,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9984000325202942
0.0,0.0,0.0,0.9965445399284363,0.0
0.0,0.0,0.998465895652771,0.0,0.0
0.9990463852882385,0.0,0.0,0.0,0.0
0.0,0.998712420463562,0.0,0.0,0.0
0.0,0.9982677698135376,0.0,0.0,0.0
0.0,0.9989166855812073,0.0,0.0,0.0
0.9983972311019897,0.0,0.0,0.0,0.0
0.0,0.0,0.9986810684204102,0.0,0.0
0.0,0.0,0.9986023902893066,0.0,0.0
0.0,0.9991331100463867,0.0,0.0,0.0
0.9988617300987244,0.0,0.0,0.0,0.0
0.0,0.0,0.9984138607978821,0.0,0.0
0.0,0.0,0.0,0.0,0.9930114150047302
0.0,0.0,0.0,0.0,0.9980806708335876
0.0,0.0,0.0,0.9992843866348267,0.0
0.0,0.0,0.0,0.0,0.9987274408340454
0.9990546703338623,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9990124106407166
0.6941771507263184,0.0,0.30498918890953064,0.0,0.0
0.0,0.9987619519233704,0.0,0.0,0.0
0.9987401366233826,0.0,0.0,0.0,0.0
0.0,0.0,0.9985141158103943,0.0,0.0
0.21525180339813232,0.0,0.0,0.0,0.783398449420929
0.0,0.9987460374832153,0.0,0.0,0.0
0.0,0.9991411566734314,0.0,0.0,0.0
0.0,0.9992124438285828,0.0,0.0,0.0
0.0,0.9993925094604492,0.0,0.0,0.0
0.0,0.9990278482437134,0.0,0.0,0.0
0.0,0.0,0.9990039467811584,0.0,0.0
0.9988862872123718,0.0,0.0,0.0,0.0
0.0,0.9992374181747437,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9990890026092529
0.0,0.0,0.9986441135406494,0.0,0.0
0.4316084384918213,0.0,0.5675178170204163,0.0,0.0
0.0,0.0,0.998681366443634,0.0,0.0
0.0,0.998746395111084,0.0,0.0,0.0
0.0,0.0,0.9982675313949585,0.0,0.0
0.9988242387771606,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9982398152351379
0.0,0.9990071058273315,0.0,0.0,0.0
0.0,0.0,0.9984907507896423,0.0,0.0
0.0,0.0,0.9986821413040161,0.0,0.0
0.0,0.0,0.9983877539634705,0.0,0.0
0.0,0.9989866614341736,0.0,0.0,0.0
0.0,0.9987784624099731,0.0,0.0,0.0
0.0,0.0,0.5887077450752258,0.4104308485984802,0.0
0.0,0.0,0.37130212783813477,0.0,0.6279527544975281
0.9990197420120239,0.0,0.0,0.0,0.0
0.9985505938529968,0.0,0.0,0.0,0.0
0.0,0.9983586668968201,0.0,0.0,0.0
0.9983477592468262,0.0,0.0,0.0,0.0
0.0,0.9985114932060242,0.0,0.0,0.0
0.9982074499130249,0.0,0.0,0.0,0.0
0.9977976679801941,0.0,0.0,0.0,0.0
0.0,0.0,0.9979678988456726,0.0,0.0
0.0,0.0,0.9988150000572205,0.0,0.0
0.0,0.9985118508338928,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9982109665870667
0.0,0.0,0.999273955821991,0.0,0.0
0.0,0.0,0.9983574748039246,0.0,0.0
0.0,0.9989039897918701,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9992284178733826
0.0,0.9988517165184021,0.0,0.0,0.0
0.0,0.9989297389984131,0.0,0.0,0.0
0.9938138723373413,0.0,0.0,0.0,0.0
0.0,0.9972849488258362,0.0,0.0,0.0
0.0,0.0,0.9991409182548523,0.0,0.0
0.0,0.0,0.0,0.0,0.999385416507721
0.0,0.9993042349815369,0.0,0.0,0.0
0.42574915289878845,0.0,0.0,0.5733527541160583,0.0
0.9986939430236816,0.0,0.0,0.0,0.0
0.9987099170684814,0.0,0.0,0.0,0.0
0.0,0.9990922808647156,0.0,0.0,0.0
0.9990462064743042,0.0,0.0,0.0,0.0
0.0,0.9986950755119324,0.0,0.0,0.0
0.0,0.9979305267333984,0.0,0.0,0.0
0.0,0.0,0.9982675909996033,0.0,0.0
0.9984885454177856,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9985973238945007,0.0
0.0,0.9991410374641418,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.998899519443512
0.0,0.0,0.9991994500160217,0.0,0.0
0.0,0.999396562576294,0.0,0.0,0.0
0.0,0.0,0.0,0.9992299675941467,0.0
0.0,0.0,0.0,0.9983465671539307,0.0
0.0,0.9988090991973877,0.0,0.0,0.0
0.0,0.0,0.9988000392913818,0.0,0.0
0.0,0.0,0.0,0.0,0.998400866985321
0.0,0.9987784028053284,0.0,0.0,0.0
0.0,0.0765581950545311,0.9230110049247742,0.0,0.0
0.0,0.0,0.0,0.0,0.999174177646637
0.0,0.0,0.9991784691810608,0.0,0.0
0.9986079931259155,0.0,0.0,0.0,0.0
0.0,0.0,0.9991783499717712,0.0,0.0
0.0,0.9989295601844788,0.0,0.0,0.0
0.0,0.9987624883651733,0.0,0.0,0.0
0.9985103011131287,0.0,0.0,0.0,0.0
0.0,0.0,0.9990247488021851,0.0,0.0
0.0,0.9987626671791077,0.0,0.0,0.0
0.9981118440628052,0.0,0.0,0.0,0.0
0.9982378482818604,0.0,0.0,0.0,0.0
0.0,0.0,0.9984908699989319,0.0,0.0
0.0,0.0,0.998885452747345,0.0,0.0
0.0,0.0,0.9987839460372925,0.0,0.0
0.0,0.0,0.9994520545005798,0.0,0.0
0.5769531726837158,0.0,0.42228448390960693,0.0,0.0
0.18608474731445312,0.0,0.81316077709198,0.0,0.0
0.0,0.9988236427307129,0.0,0.0,0.0
0.9986079335212708,0.0,0.0,0.0,0.0
0.0,0.0,0.9991331100463867,0.0,0.0
0.0,0.0,0.9992566108703613,0.0,0.0
0.9985508918762207,0.0,0.0,0.0,0.0
0.0,0.0,0.516047477722168,0.48310035467147827,0.0
0.0,0.9988518357276917,0.0,0.0,0.0
0.9985899329185486,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.999072790145874
0.0,0.0,0.9987995028495789,0.0,0.0
0.0,0.0,0.9983291029930115,0.0,0.0
0.24529147148132324,0.7512360215187073,0.0,0.0,0.0
0.0,0.23298849165439606,0.7634416222572327,0.0,0.0
0.9989311099052429,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9991676807403564
0.9993032813072205,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9991058111190796,0.0
0.0,0.0,0.0,0.0,0.9992227554321289
0.0,0.0,0.0,0.9986147880554199,0.0
0.9987402558326721,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9989442229270935,0.0
0.0,0.0,0.0,0.0,0.9993593096733093
0.0,0.0,0.0,0.0,0.9992285370826721
0.0,0.9987622499465942,0.0,0.0,0.0
0.0,0.17571024596691132,0.0,0.0,0.8236061930656433
0.9989089965820312,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9989734888076782,0.0
0.0,0.0,0.9987002611160278,0.0,0.0
0.0,0.99820476770401,0.0,0.0,0.0
0.0,0.0,0.9991328716278076,0.0,0.0
0.0,0.0,0.0,0.0,0.9990727305412292
0.0,0.0,0.35010606050491333,0.649474561214447,0.0
0.0,0.0,0.0,0.0,0.9990732073783875
0.0,0.0,0.0,0.0,0.9991931915283203
0.0,0.9990173578262329,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9991676211357117
0.9987398982048035,0.0,0.0,0.0,0.0
0.0,0.998555600643158,0.0,0.0,0.0
0.0,0.0,0.0,0.9987685084342957,0.0
0.0,0.0,0.0,0.0,0.9988636374473572
0.0,0.999163806438446,0.0,0.0,0.0
0.0,0.0,0.9987350106239319,0.0,0.0
0.0,0.0,0.0,0.0,0.9988260269165039
0.0,0.0,0.0,0.0,0.998115599155426
0.0,0.0,0.0,0.0,0.9969882965087891
0.0,0.9982699751853943,0.0,0.0,0.0
0.0,0.9989176988601685,0.0,0.0,0.0
0.0,0.9993727803230286,0.0,0.0,0.0
0.0,0.0,0.9988299012184143,0.0,0.0
0.0,0.0,0.9987680315971375,0.0,0.0
0.0,0.0,0.9989928007125854,0.0,0.0
0.0,0.0,0.998871922492981,0.0,0.0
0.0,0.0,0.0,0.0,0.998899519443512
0.0,0.0,0.9992448687553406,0.0,0.0
0.0,0.9986397624015808,0.0,0.0,0.0
0.26904743909835815,0.0,0.7293961644172668,0.0,0.0
0.998397707939148,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.99921715259552
0.0,0.0,0.9991559982299805,0.0,0.0
0.0,0.0,0.0,0.9986148476600647,0.0
0.0,0.9987624287605286,0.0,0.0,0.0
0.0,0.0,0.9988587498664856,0.0,0.0
0.0,0.998837947845459,0.0,0.0,0.0
0.0,0.0,0.9977203011512756,0.0,0.0
0.37038910388946533,0.0,0.6290949583053589,0.0,0.0
0.0,0.9990172386169434,0.0,0.0,0.0
0.99759840965271,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9987424612045288
0.9980428218841553,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9992341995239258
0.0,0.0,0.0,0.0,0.9990565180778503
0.0,0.9983005523681641,0.0,0.0,0.0
0.0,0.0,0.0,0.9984824061393738,0.0
0.0,0.0,0.9986442923545837,0.0,0.0
0.0,0.0,0.0,0.0,0.9978894591331482
0.0,0.9983593821525574,0.0,0.0,0.0
0.0,0.0,0.9990042448043823,0.0,0.0
0.0,0.0,0.999517023563385,0.0,0.0
0.0,0.06610583513975143,0.9332001209259033,0.0,0.0
0.0,0.9987119436264038,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9989637732505798
0.0,0.0,0.9988300800323486,0.0,0.0
0.0,0.0,0.0,0.9984614253044128,0.0
0.0,0.34663477540016174,0.6525385975837708,0.0,0.0
0.0,0.0,0.0,0.0,0.9983237385749817
0.9984210133552551,0.0,0.0,0.0,0.0
0.0,0.9991637468338013,0.0,0.0,0.0
0.4307006001472473,0.5684057474136353,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9988393783569336
0.0,0.0,0.0,0.9988915324211121,0.0
